severity,file,index,code,detail
INFO,"1corinthians_quiz_en.json",17,CORRECT_MUCH_LONGER,"correct=44 avg_others=17"
INFO,"1corinthians_quiz_en.json",23,CORRECT_MUCH_LONGER,"correct=69 avg_others=17"
INFO,"1corinthians_quiz_en.json",25,CORRECT_MUCH_LONGER,"correct=44 avg_others=8"
INFO,"1corinthians_quiz_en.json",27,CORRECT_MUCH_LONGER,"correct=31 avg_others=6"
INFO,"1corinthians_quiz_en.json",28,CORRECT_MUCH_LONGER,"correct=85 avg_others=24"
INFO,"1corinthians_quiz_en.json",29,CORRECT_MUCH_LONGER,"correct=44 avg_others=9"
INFO,"1corinthians_quiz_en.json",30,CORRECT_MUCH_LONGER,"correct=33 avg_others=11"
INFO,"1corinthians_quiz_en.json",41,CORRECT_MUCH_LONGER,"correct=55 avg_others=19"
WARN,"1corinthians_quiz.json vs 1corinthians_quiz_en.json",26,PAIR_CHAPTER_DRIFT,"vi=6 en=3"
INFO,"1corinthians_quiz.json vs 1corinthians_quiz_en.json",26,PAIR_VERSESTART_DRIFT,"vi=19 en=16"
INFO,"1john_quiz.json",3,CORRECT_MUCH_LONGER,"correct=34 avg_others=7"
INFO,"1john_quiz.json",4,CORRECT_MUCH_LONGER,"correct=37 avg_others=8"
INFO,"1john_quiz.json",9,CORRECT_MUCH_LONGER,"correct=53 avg_others=12"
INFO,"1john_quiz_en.json",1,CORRECT_MUCH_LONGER,"correct=56 avg_others=16"
INFO,"1john_quiz_en.json",3,CORRECT_MUCH_LONGER,"correct=31 avg_others=6"
INFO,"1john_quiz_en.json",4,CORRECT_MUCH_LONGER,"correct=37 avg_others=6"
INFO,"1john_quiz_en.json",9,CORRECT_MUCH_LONGER,"correct=65 avg_others=15"
INFO,"1john_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=47 avg_others=17"
INFO,"1kings_quiz.json",1,CORRECT_MUCH_LONGER,"correct=34 avg_others=12"
INFO,"1kings_quiz.json",3,CORRECT_MUCH_LONGER,"correct=61 avg_others=21"
INFO,"1kings_quiz.json",5,CORRECT_MUCH_LONGER,"correct=50 avg_others=10"
INFO,"1kings_quiz.json",6,CORRECT_MUCH_LONGER,"correct=43 avg_others=10"
INFO,"1kings_quiz.json",9,CORRECT_MUCH_LONGER,"correct=39 avg_others=12"
INFO,"1kings_quiz.json",10,CORRECT_MUCH_LONGER,"correct=31 avg_others=6"
INFO,"1kings_quiz.json",17,CORRECT_MUCH_LONGER,"correct=103 avg_others=27"
INFO,"1kings_quiz.json",18,CORRECT_MUCH_LONGER,"correct=35 avg_others=7"
INFO,"1kings_quiz_en.json",1,CORRECT_MUCH_LONGER,"correct=47 avg_others=13"
INFO,"1kings_quiz_en.json",2,VERSE_RANGE_DRIFT,"metadata=1-2 cite=""1 Kings 6:38"" → 38-38"
INFO,"1kings_quiz_en.json",3,CORRECT_MUCH_LONGER,"correct=71 avg_others=28"
INFO,"1kings_quiz_en.json",5,CORRECT_MUCH_LONGER,"correct=53 avg_others=10"
INFO,"1kings_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=53 avg_others=7"
INFO,"1kings_quiz_en.json",8,CORRECT_MUCH_LONGER,"correct=65 avg_others=24"
INFO,"1kings_quiz_en.json",9,CORRECT_MUCH_LONGER,"correct=47 avg_others=12"
INFO,"1kings_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=33 avg_others=8"
INFO,"1kings_quiz.json vs 1kings_quiz_en.json",2,PAIR_VERSESTART_DRIFT,"vi=38 en=1"
INFO,"1peter_quiz.json",0,CORRECT_MUCH_LONGER,"correct=70 avg_others=8"
INFO,"1peter_quiz.json",1,CORRECT_MUCH_LONGER,"correct=33 avg_others=8"
INFO,"1peter_quiz.json",2,CORRECT_MUCH_LONGER,"correct=68 avg_others=8"
INFO,"1peter_quiz.json",3,CORRECT_MUCH_LONGER,"correct=54 avg_others=8"
INFO,"1peter_quiz.json",5,CORRECT_MUCH_LONGER,"correct=45 avg_others=7"
INFO,"1peter_quiz.json",6,CORRECT_MUCH_LONGER,"correct=40 avg_others=7"
INFO,"1peter_quiz.json",8,CORRECT_MUCH_LONGER,"correct=54 avg_others=6"
INFO,"1peter_quiz.json",10,CORRECT_MUCH_LONGER,"correct=61 avg_others=8"
INFO,"1peter_quiz.json",25,CORRECT_MUCH_LONGER,"correct=79 avg_others=30"
INFO,"1peter_quiz.json",30,CORRECT_MUCH_LONGER,"correct=151 avg_others=37"
INFO,"1peter_quiz.json",32,CORRECT_MUCH_LONGER,"correct=146 avg_others=35"
INFO,"1peter_quiz.json",34,CORRECT_MUCH_LONGER,"correct=107 avg_others=29"
INFO,"1peter_quiz.json",35,CORRECT_MUCH_LONGER,"correct=128 avg_others=31"
INFO,"1peter_quiz.json",36,CORRECT_MUCH_LONGER,"correct=121 avg_others=23"
INFO,"1peter_quiz.json",37,CORRECT_MUCH_LONGER,"correct=91 avg_others=27"
INFO,"1peter_quiz.json",38,CORRECT_MUCH_LONGER,"correct=64 avg_others=21"
INFO,"1peter_quiz.json",40,CORRECT_MUCH_LONGER,"correct=117 avg_others=21"
INFO,"1peter_quiz.json",43,CORRECT_MUCH_LONGER,"correct=95 avg_others=27"
INFO,"1peter_quiz.json",45,CORRECT_MUCH_LONGER,"correct=130 avg_others=40"
INFO,"1peter_quiz.json",49,CORRECT_MUCH_LONGER,"correct=189 avg_others=39"
INFO,"1peter_quiz_en.json",0,CORRECT_MUCH_LONGER,"correct=80 avg_others=8"
INFO,"1peter_quiz_en.json",2,CORRECT_MUCH_LONGER,"correct=78 avg_others=10"
INFO,"1peter_quiz_en.json",3,CORRECT_MUCH_LONGER,"correct=65 avg_others=7"
INFO,"1peter_quiz_en.json",5,CORRECT_MUCH_LONGER,"correct=51 avg_others=9"
INFO,"1peter_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=42 avg_others=8"
INFO,"1peter_quiz_en.json",8,CORRECT_MUCH_LONGER,"correct=57 avg_others=6"
INFO,"1peter_quiz_en.json",9,CORRECT_MUCH_LONGER,"correct=40 avg_others=7"
INFO,"1peter_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=67 avg_others=12"
INFO,"1peter_quiz_en.json",15,CORRECT_MUCH_LONGER,"correct=48 avg_others=13"
INFO,"1samuel_quiz.json",0,CORRECT_MUCH_LONGER,"correct=47 avg_others=12"
INFO,"1samuel_quiz.json",3,CORRECT_MUCH_LONGER,"correct=40 avg_others=10"
INFO,"1samuel_quiz.json",4,CORRECT_MUCH_LONGER,"correct=33 avg_others=10"
INFO,"1samuel_quiz.json",6,CORRECT_MUCH_LONGER,"correct=42 avg_others=12"
INFO,"1samuel_quiz.json",10,CORRECT_MUCH_LONGER,"correct=57 avg_others=9"
INFO,"1samuel_quiz.json",13,CORRECT_MUCH_LONGER,"correct=38 avg_others=14"
INFO,"1samuel_quiz.json",14,CORRECT_MUCH_LONGER,"correct=34 avg_others=12"
INFO,"1samuel_quiz_en.json",0,CORRECT_MUCH_LONGER,"correct=42 avg_others=13"
INFO,"1samuel_quiz_en.json",2,VERSE_RANGE_DRIFT,"metadata=45-47 cite=""1 Samuel 17:49-50"" → 49-50"
INFO,"1samuel_quiz_en.json",3,CORRECT_MUCH_LONGER,"correct=41 avg_others=6"
INFO,"1samuel_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=59 avg_others=11"
INFO,"1samuel_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=77 avg_others=11"
INFO,"1samuel_quiz_en.json",13,CORRECT_MUCH_LONGER,"correct=53 avg_others=14"
INFO,"1samuel_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=47 avg_others=16"
WARN,"1samuel_quiz.json vs 1samuel_quiz_en.json",17,PAIR_CHAPTER_DRIFT,"vi=17 en=25"
INFO,"1samuel_quiz.json vs 1samuel_quiz_en.json",17,PAIR_VERSESTART_DRIFT,"vi=49 en=32"
WARN,"1samuel_quiz.json vs 1samuel_quiz_en.json",17,PAIR_ANSWER_DRIFT,"vi=[1] en=[0]"
WARN,"1samuel_quiz.json vs 1samuel_quiz_en.json",18,PAIR_CHAPTER_DRIFT,"vi=25 en=28"
INFO,"1samuel_quiz.json vs 1samuel_quiz_en.json",18,PAIR_VERSESTART_DRIFT,"vi=32 en=7"
WARN,"1samuel_quiz.json vs 1samuel_quiz_en.json",18,PAIR_ANSWER_DRIFT,"vi=[0] en=[3]"
INFO,"1samuel_quiz.json vs 1samuel_quiz_en.json",-1,PAIR_LEN_DRIFT,"vi=20 en=19"
INFO,"1thessalonians_quiz.json",2,CORRECT_MUCH_LONGER,"correct=60 avg_others=23"
INFO,"1thessalonians_quiz.json",4,CORRECT_MUCH_LONGER,"correct=70 avg_others=23"
INFO,"1thessalonians_quiz.json",8,CORRECT_MUCH_LONGER,"correct=62 avg_others=24"
INFO,"1thessalonians_quiz.json",9,CORRECT_MUCH_LONGER,"correct=62 avg_others=22"
INFO,"1thessalonians_quiz.json",15,CORRECT_MUCH_LONGER,"correct=64 avg_others=21"
INFO,"1thessalonians_quiz.json",16,CORRECT_MUCH_LONGER,"correct=52 avg_others=21"
INFO,"1thessalonians_quiz_en.json",2,CORRECT_MUCH_LONGER,"correct=46 avg_others=18"
INFO,"1thessalonians_quiz_en.json",4,CORRECT_MUCH_LONGER,"correct=62 avg_others=19"
INFO,"1thessalonians_quiz_en.json",7,CORRECT_MUCH_LONGER,"correct=52 avg_others=21"
INFO,"1thessalonians_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=49 avg_others=17"
INFO,"1thessalonians_quiz_en.json",15,CORRECT_MUCH_LONGER,"correct=70 avg_others=20"
INFO,"1timothy_quiz.json",1,CORRECT_MUCH_LONGER,"correct=65 avg_others=25"
INFO,"1timothy_quiz.json",7,CORRECT_MUCH_LONGER,"correct=79 avg_others=28"
INFO,"1timothy_quiz.json",20,CORRECT_MUCH_LONGER,"correct=62 avg_others=23"
INFO,"1timothy_quiz_en.json",1,CORRECT_MUCH_LONGER,"correct=56 avg_others=18"
INFO,"1timothy_quiz_en.json",7,CORRECT_MUCH_LONGER,"correct=76 avg_others=21"
INFO,"1timothy_quiz_en.json",20,CORRECT_MUCH_LONGER,"correct=51 avg_others=16"
INFO,"2chronicles_quiz.json",0,CORRECT_MUCH_LONGER,"correct=51 avg_others=20"
INFO,"2chronicles_quiz.json",1,CORRECT_MUCH_LONGER,"correct=56 avg_others=21"
INFO,"2chronicles_quiz.json",2,CORRECT_MUCH_LONGER,"correct=49 avg_others=10"
INFO,"2chronicles_quiz.json",6,CORRECT_MUCH_LONGER,"correct=94 avg_others=25"
INFO,"2chronicles_quiz.json",9,CORRECT_MUCH_LONGER,"correct=74 avg_others=25"
INFO,"2chronicles_quiz.json",10,CORRECT_MUCH_LONGER,"correct=105 avg_others=37"
INFO,"2chronicles_quiz.json",12,CORRECT_MUCH_LONGER,"correct=76 avg_others=30"
INFO,"2chronicles_quiz.json",13,CORRECT_MUCH_LONGER,"correct=81 avg_others=25"
INFO,"2chronicles_quiz.json",14,CORRECT_MUCH_LONGER,"correct=66 avg_others=23"
INFO,"2chronicles_quiz.json",16,CORRECT_MUCH_LONGER,"correct=86 avg_others=33"
INFO,"2chronicles_quiz.json",17,CORRECT_MUCH_LONGER,"correct=98 avg_others=35"
INFO,"2chronicles_quiz_en.json",0,CORRECT_MUCH_LONGER,"correct=43 avg_others=17"
INFO,"2chronicles_quiz_en.json",2,CORRECT_MUCH_LONGER,"correct=56 avg_others=10"
INFO,"2chronicles_quiz_en.json",5,CORRECT_MUCH_LONGER,"correct=44 avg_others=13"
INFO,"2chronicles_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=104 avg_others=27"
INFO,"2chronicles_quiz_en.json",8,CORRECT_MUCH_LONGER,"correct=78 avg_others=29"
INFO,"2chronicles_quiz_en.json",11,CORRECT_MUCH_LONGER,"correct=67 avg_others=23"
INFO,"2chronicles_quiz_en.json",13,CORRECT_MUCH_LONGER,"correct=95 avg_others=28"
INFO,"2chronicles_quiz_en.json",17,CORRECT_MUCH_LONGER,"correct=98 avg_others=29"
WARN,"2chronicles_quiz.json vs 2chronicles_quiz_en.json",21,PAIR_ANSWER_DRIFT,"vi=[0, 1, 2, 3] en=[0, 1, 2]"
INFO,"2corinthians_quiz.json",4,CORRECT_MUCH_LONGER,"correct=41 avg_others=14"
INFO,"2corinthians_quiz.json",14,CORRECT_MUCH_LONGER,"correct=59 avg_others=20"
INFO,"2corinthians_quiz.json",20,CORRECT_MUCH_LONGER,"correct=43 avg_others=7"
INFO,"2corinthians_quiz.json",23,CORRECT_MUCH_LONGER,"correct=41 avg_others=11"
INFO,"2corinthians_quiz.json",27,CORRECT_MUCH_LONGER,"correct=73 avg_others=29"
INFO,"2corinthians_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=50 avg_others=19"
INFO,"2corinthians_quiz_en.json",11,CORRECT_MUCH_LONGER,"correct=31 avg_others=12"
INFO,"2corinthians_quiz_en.json",12,CORRECT_MUCH_LONGER,"correct=48 avg_others=18"
INFO,"2corinthians_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=60 avg_others=11"
INFO,"2corinthians_quiz_en.json",15,CORRECT_MUCH_LONGER,"correct=48 avg_others=18"
INFO,"2corinthians_quiz_en.json",20,CORRECT_MUCH_LONGER,"correct=40 avg_others=5"
INFO,"2corinthians_quiz_en.json",22,CORRECT_MUCH_LONGER,"correct=34 avg_others=13"
INFO,"2corinthians_quiz_en.json",23,CORRECT_MUCH_LONGER,"correct=35 avg_others=6"
INFO,"2corinthians_quiz_en.json",27,CORRECT_MUCH_LONGER,"correct=79 avg_others=20"
INFO,"2john_quiz.json",16,CORRECT_MUCH_LONGER,"correct=58 avg_others=21"
WARN,"2john_quiz.json vs 2john_quiz_en.json",16,PAIR_ANSWER_DRIFT,"vi=[0] en=[0, 1]"
WARN,"2john_quiz.json vs 2john_quiz_en.json",16,PAIR_TYPE_DRIFT,"vi=multiple_choice_single en=multiple_choice_multi"
INFO,"2kings_quiz.json",0,CORRECT_MUCH_LONGER,"correct=36 avg_others=7"
INFO,"2kings_quiz.json",2,CORRECT_MUCH_LONGER,"correct=50 avg_others=13"
INFO,"2kings_quiz.json",5,CORRECT_MUCH_LONGER,"correct=36 avg_others=11"
INFO,"2kings_quiz.json",14,CORRECT_MUCH_LONGER,"correct=53 avg_others=11"
INFO,"2kings_quiz.json",16,CORRECT_MUCH_LONGER,"correct=51 avg_others=13"
INFO,"2kings_quiz.json",19,CORRECT_MUCH_LONGER,"correct=91 avg_others=26"
INFO,"2kings_quiz_en.json",0,CORRECT_MUCH_LONGER,"correct=50 avg_others=10"
INFO,"2kings_quiz_en.json",1,CORRECT_MUCH_LONGER,"correct=35 avg_others=7"
INFO,"2kings_quiz_en.json",5,CORRECT_MUCH_LONGER,"correct=65 avg_others=11"
INFO,"2kings_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=50 avg_others=10"
INFO,"2kings_quiz_en.json",16,CORRECT_MUCH_LONGER,"correct=42 avg_others=12"
INFO,"2peter_quiz.json",4,CORRECT_MUCH_LONGER,"correct=74 avg_others=19"
INFO,"2peter_quiz.json",20,CORRECT_MUCH_LONGER,"correct=103 avg_others=40"
INFO,"2peter_quiz_en.json",0,CORRECT_MUCH_LONGER,"correct=51 avg_others=20"
INFO,"2peter_quiz_en.json",4,CORRECT_MUCH_LONGER,"correct=59 avg_others=22"
INFO,"2peter_quiz_en.json",20,CORRECT_MUCH_LONGER,"correct=109 avg_others=35"
WARN,"2peter_quiz.json vs 2peter_quiz_en.json",21,PAIR_ANSWER_DRIFT,"vi=[0, 1, 2, 3, 4, 5, 6] en=[0, 1, 2]"
WARN,"2peter_quiz.json vs 2peter_quiz_en.json",21,PAIR_OPTIONS_LEN_DRIFT,"vi=8 en=4"
INFO,"2samuel_quiz.json",1,CORRECT_MUCH_LONGER,"correct=52 avg_others=6"
INFO,"2samuel_quiz.json",5,CORRECT_MUCH_LONGER,"correct=46 avg_others=13"
INFO,"2samuel_quiz.json",7,CORRECT_MUCH_LONGER,"correct=46 avg_others=18"
INFO,"2samuel_quiz.json",11,CORRECT_MUCH_LONGER,"correct=63 avg_others=18"
INFO,"2samuel_quiz_en.json",1,CORRECT_MUCH_LONGER,"correct=51 avg_others=8"
INFO,"2samuel_quiz_en.json",5,CORRECT_MUCH_LONGER,"correct=59 avg_others=23"
INFO,"2samuel_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=35 avg_others=12"
INFO,"2samuel_quiz_en.json",11,CORRECT_MUCH_LONGER,"correct=60 avg_others=23"
INFO,"2samuel_quiz_en.json",14,CORRECT_MUCH_LONGER,"correct=34 avg_others=6"
INFO,"2thessalonians_quiz.json",10,CORRECT_MUCH_LONGER,"correct=64 avg_others=22"
INFO,"2thessalonians_quiz.json",13,CORRECT_MUCH_LONGER,"correct=65 avg_others=20"
INFO,"2thessalonians_quiz_en.json",6,CORRECT_MUCH_LONGER,"correct=58 avg_others=22"
INFO,"2thessalonians_quiz_en.json",7,CORRECT_MUCH_LONGER,"correct=86 avg_others=25"
INFO,"2thessalonians_quiz_en.json",8,CORRECT_MUCH_LONGER,"correct=86 avg_others=33"
INFO,"2thessalonians_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=59 avg_others=20"
INFO,"2thessalonians_quiz_en.json",13,CORRECT_MUCH_LONGER,"correct=70 avg_others=19"
INFO,"2timothy_quiz.json",11,CORRECT_MUCH_LONGER,"correct=79 avg_others=25"
INFO,"2timothy_quiz.json",17,CORRECT_MUCH_LONGER,"correct=68 avg_others=26"
INFO,"2timothy_quiz_en.json",2,CORRECT_MUCH_LONGER,"correct=58 avg_others=22"
INFO,"2timothy_quiz_en.json",4,CORRECT_MUCH_LONGER,"correct=62 avg_others=21"
INFO,"2timothy_quiz_en.json",11,CORRECT_MUCH_LONGER,"correct=105 avg_others=16"
INFO,"2timothy_quiz_en.json",15,CORRECT_MUCH_LONGER,"correct=51 avg_others=19"
INFO,"2timothy_quiz_en.json",17,CORRECT_MUCH_LONGER,"correct=83 avg_others=29"
WARN,"2timothy_quiz.json vs 2timothy_quiz_en.json",23,PAIR_ANSWER_DRIFT,"vi=[0, 1, 2, 3] en=[0, 1, 2]"
WARN,"2timothy_quiz.json vs 2timothy_quiz_en.json",23,PAIR_OPTIONS_LEN_DRIFT,"vi=5 en=4"
INFO,"3john_quiz.json",12,CORRECT_MUCH_LONGER,"correct=72 avg_others=26"
INFO,"3john_quiz_en.json",12,CORRECT_MUCH_LONGER,"correct=78 avg_others=30"
INFO,"acts_quiz.json",0,CORRECT_MUCH_LONGER,"correct=42 avg_others=16"
INFO,"acts_quiz.json",7,CORRECT_MUCH_LONGER,"correct=50 avg_others=19"
INFO,"acts_quiz.json",10,VERSE_RANGE_DRIFT,"metadata=6-21 cite=""Công Vụ 15:28-29"" → 28-29"
INFO,"acts_quiz.json",10,CORRECT_MUCH_LONGER,"correct=94 avg_others=16"
INFO,"acts_quiz.json",12,CORRECT_MUCH_LONGER,"correct=63 avg_others=17"
INFO,"acts_quiz.json",15,CORRECT_MUCH_LONGER,"correct=42 avg_others=16"
INFO,"acts_quiz.json",16,CORRECT_MUCH_LONGER,"correct=60 avg_others=20"
INFO,"acts_quiz.json",19,CORRECT_MUCH_LONGER,"correct=33 avg_others=12"
INFO,"acts_quiz.json",22,CORRECT_MUCH_LONGER,"correct=40 avg_others=13"
INFO,"acts_quiz.json",23,CORRECT_MUCH_LONGER,"correct=37 avg_others=10"
INFO,"acts_quiz.json",24,CORRECT_MUCH_LONGER,"correct=44 avg_others=14"
INFO,"acts_quiz.json",26,CORRECT_MUCH_LONGER,"correct=58 avg_others=13"
INFO,"acts_quiz.json",29,CORRECT_MUCH_LONGER,"correct=36 avg_others=11"
INFO,"acts_quiz.json",30,CORRECT_MUCH_LONGER,"correct=42 avg_others=13"
INFO,"acts_quiz.json",31,CORRECT_MUCH_LONGER,"correct=71 avg_others=7"
INFO,"acts_quiz.json",33,CORRECT_MUCH_LONGER,"correct=37 avg_others=13"
INFO,"acts_quiz.json",35,CORRECT_MUCH_LONGER,"correct=83 avg_others=19"
INFO,"acts_quiz.json",43,CORRECT_MUCH_LONGER,"correct=54 avg_others=13"
INFO,"acts_quiz.json",46,CORRECT_MUCH_LONGER,"correct=98 avg_others=25"
INFO,"acts_quiz.json",48,CORRECT_MUCH_LONGER,"correct=45 avg_others=14"
INFO,"acts_quiz.json",49,CORRECT_MUCH_LONGER,"correct=60 avg_others=17"
INFO,"acts_quiz.json",52,CORRECT_MUCH_LONGER,"correct=60 avg_others=16"
INFO,"acts_quiz.json",59,CORRECT_MUCH_LONGER,"correct=57 avg_others=17"
INFO,"acts_quiz.json",80,CORRECT_MUCH_LONGER,"correct=187 avg_others=19"
INFO,"acts_quiz.json",85,CORRECT_MUCH_LONGER,"correct=69 avg_others=8"
INFO,"acts_quiz.json",86,CORRECT_MUCH_LONGER,"correct=98 avg_others=21"
INFO,"acts_quiz.json",90,CORRECT_MUCH_LONGER,"correct=161 avg_others=47"
WARN,"acts_quiz.json",115,CHAPTER_MISMATCH,"metadata=8 cite=""Acts 1:13"" → 1"
INFO,"acts_quiz.json",116,CORRECT_MUCH_LONGER,"correct=366 avg_others=36"
INFO,"acts_quiz.json",117,CORRECT_MUCH_LONGER,"correct=224 avg_others=87"
INFO,"acts_quiz.json",120,CORRECT_MUCH_LONGER,"correct=134 avg_others=36"
WARN,"acts_quiz.json",122,CHAPTER_MISMATCH,"metadata=7 cite=""Acts 6:13-14"" → 6"
INFO,"acts_quiz.json",126,CORRECT_MUCH_LONGER,"correct=150 avg_others=54"
INFO,"acts_quiz.json",128,CORRECT_MUCH_LONGER,"correct=188 avg_others=50"
INFO,"acts_quiz_en.json",4,CORRECT_MUCH_LONGER,"correct=43 avg_others=17"
INFO,"acts_quiz_en.json",10,VERSE_RANGE_DRIFT,"metadata=6-21 cite=""Acts 15:28-29"" → 28-29"
INFO,"acts_quiz_en.json",10,CORRECT_MUCH_LONGER,"correct=119 avg_others=15"
INFO,"acts_quiz_en.json",12,CORRECT_MUCH_LONGER,"correct=65 avg_others=15"
INFO,"acts_quiz_en.json",15,CORRECT_MUCH_LONGER,"correct=67 avg_others=16"
INFO,"acts_quiz_en.json",19,CORRECT_MUCH_LONGER,"correct=42 avg_others=14"
INFO,"acts_quiz_en.json",22,CORRECT_MUCH_LONGER,"correct=42 avg_others=12"
INFO,"acts_quiz_en.json",23,CORRECT_MUCH_LONGER,"correct=49 avg_others=9"
INFO,"acts_quiz_en.json",24,CORRECT_MUCH_LONGER,"correct=43 avg_others=17"
INFO,"acts_quiz_en.json",26,CORRECT_MUCH_LONGER,"correct=69 avg_others=11"
INFO,"acts_quiz_en.json",29,CORRECT_MUCH_LONGER,"correct=39 avg_others=11"
INFO,"acts_quiz_en.json",30,CORRECT_MUCH_LONGER,"correct=36 avg_others=14"
INFO,"acts_quiz_en.json",31,CORRECT_MUCH_LONGER,"correct=66 avg_others=12"
INFO,"acts_quiz_en.json",35,CORRECT_MUCH_LONGER,"correct=101 avg_others=18"
INFO,"acts_quiz_en.json",36,CORRECT_MUCH_LONGER,"correct=72 avg_others=26"
INFO,"acts_quiz_en.json",37,CORRECT_MUCH_LONGER,"correct=64 avg_others=21"
INFO,"acts_quiz_en.json",39,CORRECT_MUCH_LONGER,"correct=66 avg_others=20"
INFO,"acts_quiz_en.json",43,CORRECT_MUCH_LONGER,"correct=55 avg_others=15"
INFO,"acts_quiz_en.json",46,CORRECT_MUCH_LONGER,"correct=83 avg_others=24"
INFO,"acts_quiz_en.json",48,CORRECT_MUCH_LONGER,"correct=47 avg_others=19"
INFO,"acts_quiz_en.json",49,CORRECT_MUCH_LONGER,"correct=63 avg_others=15"
INFO,"acts_quiz_en.json",53,CORRECT_MUCH_LONGER,"correct=67 avg_others=19"
INFO,"acts_quiz_en.json",54,CORRECT_MUCH_LONGER,"correct=50 avg_others=20"
INFO,"acts_quiz_en.json",56,CORRECT_MUCH_LONGER,"correct=46 avg_others=13"
INFO,"acts_quiz_en.json",58,CORRECT_MUCH_LONGER,"correct=67 avg_others=20"
INFO,"acts_quiz_en.json",59,CORRECT_MUCH_LONGER,"correct=56 avg_others=18"
WARN,"acts_quiz_en.json",115,CHAPTER_MISMATCH,"metadata=8 cite=""Acts 1:13"" → 1"
WARN,"acts_quiz_en.json",122,CHAPTER_MISMATCH,"metadata=7 cite=""Acts 6:13-14"" → 6"
INFO,"amos_quiz.json",13,CORRECT_MUCH_LONGER,"correct=76 avg_others=26"
INFO,"amos_quiz_en.json",2,CORRECT_MUCH_LONGER,"correct=79 avg_others=27"
INFO,"amos_quiz_en.json",9,CORRECT_MUCH_LONGER,"correct=76 avg_others=24"
INFO,"amos_quiz_en.json",13,CORRECT_MUCH_LONGER,"correct=75 avg_others=20"
INFO,"amos_quiz_en.json",18,CORRECT_MUCH_LONGER,"correct=59 avg_others=23"
INFO,"amos_quiz_en.json",19,CORRECT_MUCH_LONGER,"correct=65 avg_others=10"
